player0_position_x,player0_position_y,player0_position_z,player0_position_a,player1_position_x,player1_position_y,player1_position_z,player1_position_a,order0,order1
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
10.65,0,8.6,0.00,8.38,0,7,180.00,Sushi_Fish,Sushi_Fish
